Award Date,Transaction,Award ID,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount ($),Award Type,Awarding Agency,Awarding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
2013-12-03,BECEBE99-DE06-E3CD-816D-2086F1FB641D,R01MH051481,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,266437.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2013-12-04,A2042771-666C-E71C-BCE3-9592CBD56BBE,NNX14AB45G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,160459.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-04,C2D9A793-FD07-97FB-D4EA-019773D9EA9C,NNX08AV25G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,2616.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-04,A1D2D508-38B8-9230-405B-5239891C8006,NNX11AO21G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,40543.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-04,A8145AE0-EC8F-8020-2918-94CC8CD38FAB,FA87501220020,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1136665.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-04,201B2143-8159-3164-69C0-8E10196615C7,NNX13AE60G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,210010.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-05,5CED0B0E-F20F-0597-B268-31C001F581BF,R01EY015514,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,323957.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2013-12-05,77A45C6B-5038-C548-82CF-329C0BC9D9B0,F31NS073258,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,16336.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2013-12-05,FEF36822-9AEB-EB99-1850-9EF790812A39,1025890,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,1572465.0,Grants,National Science Foundation,National Science Foundation,47.074,Biological Sciences,2014,Prime
2013-12-06,2D8DA7F7-94D3-84A3-BD4F-EC003EFF73BF,K01DK083505,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,18,USA,66065.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2013-12-06,09B1E485-9507-EBB8-8371-69243DAF7F9E,F32GM097956,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,52190.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2013-12-06,1209305C-44F1-CD5D-678A-F53DB6480764,W911NF1210337,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,70000.0,Grants,Department of Defense,Department of Defense,12.431,Basic Scientific Research,2014,Prime
2013-12-09,C7F63978-4C7E-C130-F457-0AF87B49D9BA,K08AG044428,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,126471.0,Grants,Department of Health and Human Services,National Institutes of Health,93.866,Aging Research,2014,Prime
2013-12-09,691C0CA3-CA65-E34A-C52E-B9E5BBDB6B9D,R01NS084412,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,351094.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2013-12-09,3209D2BF-EA23-8117-48B7-073919F6A6DE,NNX13AF79G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,30000.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-09,FCE596D6-87BF-8EF4-CA53-790BCDCB0E33,NNX12AK86G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,3834.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.00899999999999,Cross Agency Support,2014,Prime
2013-12-09,A2F2675A-5E25-DCA4-C45A-3818FAC427D6,NNX12AD48G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,89710.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-10,26BF7186-407F-40E1-E1E3-9B6DA4427418,W911NF1310232,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,120000.0,Grants,Department of Defense,Department of Defense,12.431,Basic Scientific Research,2014,Prime
2013-12-10,31BDECAC-30F0-DE38-2229-7D19B61DA714,R01AI077703,124726725,UC Berkeley,BERKELEY,CA,9,USA,MD,09,USA,335654.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2013-12-10,8480AA08-F9BE-6DEB-3F2E-9BF4AE0F0D48,FA87501220331,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,683333.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-10,F9CDE124-FBF3-FB93-B3E9-A769F377D972,0969016,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,15000.0,Grants,National Science Foundation,National Science Foundation,47.041000000000004,Engineering Grants,2014,Prime
2013-12-10,63B370A2-B9F0-4A1D-C394-B5DAE8D91FE1,F32MH096385,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,52190.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2013-12-10,6BB6F616-00E1-71B7-214B-A78AC4F9B52F,1122044,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,200000.0,Grants,National Science Foundation,National Science Foundation,47.074,Biological Sciences,2014,Prime
2013-12-11,A7509CEF-63B0-3274-BBAD-EEDAC9F90C34,N000141410083,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,46849.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-11,EDC3AAEA-2B00-3C62-147D-090C17A0B0D7,R01GM069680,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,304232.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2013-12-11,11304CAE-07E8-9615-ADBA-FF9A2932776E,R01EB009055,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,489367.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2013-12-12,14CEB85D-20C3-1F9E-1B59-285BDBF63A71,F31CA171573,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,32669.0,Grants,Department of Health and Human Services,National Institutes of Health,93.398,Cancer Research Manpower,2014,Prime
2013-12-12,48E10258-82BE-7FDD-5F09-834435593645,FA23861314120,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,120000.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2013-12-12,8CDF5482-D148-7624-E9BE-EEDA97FEF305,1417238,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,44999.0,Grants,National Science Foundation,National Science Foundation,47.07,Computer and Information Science and Engineering,2014,Prime
2013-12-12,699EAC32-3D6B-7894-6D75-913C4A134A1F,1330843,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,44999.0,Grants,National Science Foundation,National Science Foundation,47.07,Computer and Information Science and Engineering,2014,Prime
2013-12-12,15911040-0FDB-8CE0-E8DE-11FAE6D1FB90,R01GM037706,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,573128.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2013-12-12,76F38D7D-127E-8BBC-C3D3-3C90B93AFD02,1351687,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,400000.0,Grants,National Science Foundation,National Science Foundation,47.041000000000004,Engineering Grants,2014,Prime
2013-12-12,53DAFF32-93E5-08D3-23AB-A8595C77F5D5,K99HL117048,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,132271.0,Grants,Department of Health and Human Services,National Institutes of Health,93.837,Cardiovascular Diseases Research,2014,Prime
2013-12-13,DD4BE92D-E80F-E3C7-281B-5BBC9A8614C5,83542501,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,09,USA,1495464.0,Grants,Environmental Protection Agency,Environmental Protection Agency,66.509,Science To Achieve Results (STAR) Research Program,2014,Prime
2013-12-13,17DA8269-D3E4-EE5A-3378-E9A5B61526B1,F32NS060395,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,4405.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2013-12-13,F3DBE3D8-7E8D-5630-7A09-35FDBDFDA7CE,NNX13AB84G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,187326.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-13,80D7F6BF-8FA9-B981-F5A2-B5843FC361E1,NNX13AI54G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,44344.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-13,0BCA66F6-CE6C-CA02-12CA-4D4535CD8ED0,R01AI104914,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,316913.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2013-12-13,56FB128C-A23F-D65A-22BE-CCC46692D735,NNX13AI49G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,94247.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-13,FA734EC0-C537-6DDE-4D2F-987560895FA8,NNX13AE40G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,174128.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-13,364FDE78-737B-0A31-745F-02FBF35023EB,1322814,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,20222.0,Grants,National Science Foundation,National Science Foundation,47.075,"Social, Behavioral, and Economic Sciences",2014,Prime
2013-12-13,1CDE1BFC-C77B-8F0A-A125-86AE84A1DDD5,R01AI087917,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,356726.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2013-12-13,C58E2C2D-1237-FC35-C0D3-AD4DA0829B83,FA87501220306,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,180000.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-14,0F4CC38F-83D0-DF0A-EC2F-196D2845D76B,R24HD073964,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,117375.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2013-12-15,702ACFEC-1855-5F42-6F17-AAC5B42104F8,R21DC013689,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,235500.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17299999999999,Research Related to Deafness and Communication Disorders,2014,Prime
2013-12-16,1F835A6C-5186-5887-9234-4D3D98466DAE,R37GM057035,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,460137.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2013-12-16,520FEF73-B62B-2EE7-0FF6-7A99BE982369,FA87501420006,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,460944.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-16,B1B13CD6-54CE-06CD-BC08-F4864380BBBB,R01DC003896,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,521297.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17299999999999,Research Related to Deafness and Communication Disorders,2014,Prime
2013-12-16,0A7160FD-8BCF-4811-F793-CED96E709BFF,1407364,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,129997.0,Grants,National Science Foundation,National Science Foundation,47.041000000000004,Engineering Grants,2014,Prime
2013-12-16,6B27C4EB-AF07-A6E1-DFB2-5A8757C56CF8,NNX13AK40G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,114779.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2013-12-16,85CF502B-B5E6-3E44-C520-8161695ED787,R01CA140875,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,309806.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2013-12-17,87453FC8-7030-7714-B8F9-6B1DE2D56F91,CH5111514      2,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,50000.0,Grants,National Foundation on the Arts and the Humanities,National Endowment for the Humanities,45.13,Promotion of the Humanities_Challenge Grants,2014,Prime
2013-12-17,62D027F1-D403-1252-0519-3E4A25BA0642,DEAR0000018,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,3185367.0,Grants,Department of Energy,Department of Energy,81.135,Advanced Research Projects Agency - Energy,2014,Prime
2013-12-17,1CEA46FA-11DF-DB8F-13AA-A403AC22056D,K23MH097120,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,181343.0,Grants,Department of Health and Human Services,National Institutes of Health,93.281,Mental Health Research Career/Scientist Development Awards,2014,Prime
2013-12-17,8C5C1FCA-D7B6-013B-C997-B9B05E086921,DEAR0000018,9214214,Stanford University,SANTA CLARA,CA,14,USA,CA,18,USA,3185367.0,Grants,Department of Energy,Department of Energy,81.135,Advanced Research Projects Agency - Energy,2014,Prime
2013-12-17,0CF31F8E-A037-5627-33BD-2DB9CA52868D,R37MH051864,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,360810.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2013-12-17,289E3B3A-77E5-6E71-B084-A262AC93697C,R37AI047365,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,391618.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2013-12-17,9CD4C1B6-20B6-CC5B-F142-2DE88BCB30EB,FG52-03NA00078,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,09,USA,181.0,Grants,Department of Energy,Department of Energy,81.112,Stewardship Science Grant Program,2014,Prime
2013-12-18,548EFF44-FC54-E5BD-8FCA-D9D5CF422BBE,1239148,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,96283.0,Grants,National Science Foundation,National Science Foundation,47.074,Biological Sciences,2014,Prime
2013-12-18,51A0AB1A-566C-96FE-DC7A-B44372C40683,HR00111420001,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,609665.0,Grants,Department of Defense,Department of Defense,12.91,Research and Technology Development,2014,Prime
2013-12-18,B75624E1-0E4B-77A1-A300-64DAA26C4960,R21AI107082,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,254490.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2013-12-18,5F53BC9B-F936-F3AB-6E3D-ACCE7DE8E1B2,FA23861314123,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,120000.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2013-12-18,5DA8DACA-540C-1440-BF8B-AB10F05CC8CC,R21DC013689,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,5250.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17299999999999,Research Related to Deafness and Communication Disorders,2014,Prime
2013-12-18,705028D1-7421-966E-8B00-CC64AEAF6C33,N002441110009,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,19000.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-18,36ACF338-7999-C7A2-FDAC-9D6DD8CE56B2,N000141310570,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,75000.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2013-12-18,415DD919-6D8C-E3FF-B076-CD936DF218F7,NNX12AN67A,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,50000.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.003,Exploration,2014,Prime
2013-12-18,BA33FFD8-5810-9554-E9F3-4FFEBA64ED26,FA23861314123,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,120000.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2013-12-18,365B4C15-C54E-DBB6-1040-D370C8EA357E,R01NS031231,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,282576.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2013-12-18,5621BF65-0A09-A826-5956-8E2E11E38398,F32EY023160,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,52190.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2013-12-18,5FE63E92-3F09-0C92-56CA-A74D57B19892,G12AP20007,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,09,USA,1217.0,Grants,Department of the Interior ,Geological Survey,15.807,Earthquake Hazards Research Grants,2014,Prime
2013-12-18,3C842946-E930-7029-419A-C9992E3EFD0B,NNX11AI41A,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,30000.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001999999999995,Aeronautics,2014,Prime
